#OTU ID	PFF_Cecum_11	PFF_Cecum_12	PFF_Cecum_13	PFF_Cecum_14	PFF_Cecum_15	PFF_Cecum_16	PFF_Cecum_17	PFF_Cecum_18	PFF_Cecum_19	PFF_Cecum_1904	PFF_Cecum_1906	PFF_Cecum_1907	PFF_Cecum_1908	PFF_Cecum_1910	PFF_Cecum_1913	PFF_Cecum_1914	PFF_Cecum_1917	PFF_Cecum_1920	PFF_Cecum_1921	PFF_Cecum_1937	PFF_Cecum_1938	PFF_Cecum_1941	PFF_Cecum_1942	PFF_Cecum_1943	PFF_Cecum_1944	PFF_Cecum_1945	PFF_Cecum_21	PFF_Cecum_25	PFF_Cecum_27	PFF_Cecum_28	PFF_Cecum_30	PFF_Cecum_32	PFF_Cecum_35	PFF_Cecum_36	PFF_Cecum_37	PFF_Colon_11	PFF_Colon_12	PFF_Colon_13	PFF_Colon_14	PFF_Colon_15	PFF_Colon_16	PFF_Colon_17	PFF_Colon_18	PFF_Colon_19	PFF_Colon_1904	PFF_Colon_1906	PFF_Colon_1907	PFF_Colon_1908	PFF_Colon_1910	PFF_Colon_1913	PFF_Colon_1914	PFF_Colon_1917	PFF_Colon_1920	PFF_Colon_1921	PFF_Colon_1937	PFF_Colon_1938	PFF_Colon_1941	PFF_Colon_1942	PFF_Colon_1943	PFF_Colon_1944	PFF_Colon_1945	PFF_Colon_1946	PFF_Colon_21	PFF_Colon_25	PFF_Colon_27	PFF_Colon_28	PFF_Colon_30	PFF_Colon_32	PFF_Colon_35	PFF_Colon_36	PFF_Colon_37	PFF_Jejunum_11	PFF_Jejunum_12	PFF_Jejunum_13	PFF_Jejunum_14	PFF_Jejunum_15	PFF_Jejunum_16	PFF_Jejunum_17	PFF_Jejunum_18	PFF_Jejunum_19	PFF_Jejunum_1904	PFF_Jejunum_1906	PFF_Jejunum_1908	PFF_Jejunum_1910	PFF_Jejunum_1913	PFF_Jejunum_1914	PFF_Jejunum_1917	PFF_Jejunum_1920	PFF_Jejunum_1921	PFF_Jejunum_1937	PFF_Jejunum_1938	PFF_Jejunum_1942	PFF_Jejunum_1943	PFF_Jejunum_1944	PFF_Jejunum_1945	PFF_Jejunum_1946	PFF_Jejunum_21	PFF_Jejunum_25	PFF_Jejunum_27	PFF_Jejunum_28	PFF_Jejunum_30	PFF_Jejunum_32	PFF_Jejunum_35	PFF_Jejunum_36	PFF_Jejunum_37	PFF_Baseline_11	PFF_Baseline_12	PFF_Baseline_13	PFF_Baseline_14	PFF_Baseline_15	PFF_Baseline_16	PFF_Baseline_17	PFF_Baseline_18	PFF_Baseline_19	PFF_Baseline_1921	PFF_Baseline_1937	PFF_Baseline_1942	PFF_Baseline_1943	PFF_Baseline_1944	PFF_Baseline_1946	PFF_Baseline_25	PFF_Baseline_26	PFF_Baseline_27	PFF_Baseline_28	PFF_Baseline_30	PFF_Baseline_32	PFF_Baseline_35	PFF_Baseline_36	PFF_Baseline_37	taxonomy
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae FCS020 group	52	173	0	0	315	21	83	17	0	82	92	187	42	0	0	44	0	147	7	11	444	0	71	6	141	32	226	51	0	54	231	0	76	0	803	0	155	0	0	97	0	16	0	0	39	110	35	26	0	0	0	0	0	21	0	80	43	9	0	107	0	0	83	0	22	14	17	0	0	0	105	0	0	0	0	0	0	10	0	24	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	24	0	0	0	0	0	66	0	29	0	97	29	99	89	113	190	168	193	56	140	172	40	41	5	15	379	51	340	34	113	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae NK4A136 group	6548	13478	1809	4060	8703	3018	12437	8117	1259	1961	1782	3091	2068	6897	2975	1378	2214	4971	5312	7320	2937	2809	1214	2442	4048	3092	2758	1862	4210	4977	8029	4695	8271	7534	8258	535	14194	605	640	6406	597	3537	2333	939	1645	663	397	1451	1942	742	405	1427	1206	4066	1831	631	2963	488	2069	1584	508	290	1878	242	4265	896	1032	957	2321	6572	2079	24	147	33	8	356	86	282	0	390	27	14	51	0	367	31	17	22	34	34	0	15	309	27	74	745	25	31	77	117	91	80	155	12958	163	3582	730	555	321	801	826	129	970	390	2993	1284	853	1448	1409	3838	196	513	798	618	2312	782	1015	904	288	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae NK4B4 group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-001	372	0	3417	983	0	0	1105	0	417	859	3701	26	727	19	0	2567	605	164	253	81	0	597	340	0	0	99	1780	132	325	211	380	436	365	76	0	53	0	846	142	0	0	269	0	270	1396	2094	0	517	0	0	257	178	31	160	9	0	476	50	20	0	51	0	985	13	242	37	46	74	89	88	0	0	0	0	0	0	0	31	0	72	0	16	0	0	0	0	20	0	0	0	0	0	0	0	0	119	0	0	8	0	0	64	136	61	0	144	347	211	611	422	62	119	487	318	117	17	0	31	2758	46	191	620	0	29	1353	356	848	1602	413	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-002	0	0	21	0	0	0	0	18	0	17	31	13	24	26	15	35	0	0	23	0	15	0	0	0	0	19	21	25	14	86	0	13	30	0	0	0	0	0	0	0	0	0	0	15	14	25	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	23	0	0	15	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-004	55	0	26	25	37	19	21	49	0	46	117	38	24	33	30	0	25	60	0	0	13	59	0	25	38	41	55	0	0	100	37	0	52	0	48	0	18	0	0	0	13	0	12	0	15	33	22	19	0	0	0	0	14	0	0	0	21	0	19	0	0	0	25	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	10	0	0	0	0	0	0	31	0	0	0	0	0	0	13	0	0	17	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae UCG-006	108	84	275	549	190	587	91	1992	374	252	410	278	285	158	1039	274	184	72	176	157	553	117	38	694	406	144	379	289	816	1141	468	896	241	685	78	44	89	63	91	140	150	0	525	441	118	187	104	176	55	177	42	58	0	130	13	62	91	30	278	80	44	42	145	17	395	139	76	269	116	530	19	17	0	0	33	0	24	15	0	144	9	0	26	27	63	23	24	0	0	0	0	11	95	0	27	58	29	79	0	159	10	156	0	757	0	594	38	132	40	146	57	13	164	51	116	221	109	154	389	65	83	103	109	351	82	299	428	101	62	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia	7	129	77	180	24	0	18	19	0	16	107	40	39	46	13	0	0	0	15	26	57	6	70	0	17	131	14	0	0	98	142	9	0	0	303	43	194	210	399	51	0	11	0	0	11	217	23	52	87	0	0	0	0	23	29	81	7	58	30	37	138	466	0	9	15	36	311	17	35	22	443	0	0	0	38	0	0	57	0	137	0	0	48	0	0	0	0	0	0	0	0	0	0	0	68	183	0	0	0	22	50	0	0	0	30	607	382	242	279	603	724	184	537	353	367	0	489	250	309	698	185	872	556	459	577	350	540	328	350	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia	524	0	91	163	68	181	1500	386	62	126	29	259	168	279	302	9	255	1177	407	949	15	1120	199	215	54	94	24	136	1084	829	54	119	92	234	0	149	0	20	9	127	31	312	43	56	80	16	107	112	148	124	0	208	161	316	35	0	773	72	80	9	13	0	24	68	915	192	0	21	0	90	0	0	0	0	0	0	9	72	0	12	0	0	0	0	56	0	16	0	0	0	0	0	25	0	0	70	0	0	0	35	0	0	0	222	0	914	53	82	34	57	158	0	69	34	50	355	69	558	398	145	23	85	310	175	171	111	147	168	33	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tuzzerella	10	0	30	12	24	16	82	58	0	0	0	0	0	0	0	0	0	55	0	27	41	0	0	0	0	0	17	0	52	0	0	0	0	0	0	0	16	0	13	0	0	16	0	26	0	0	0	0	8	0	0	0	17	0	0	5	0	0	0	0	0	0	16	0	58	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	17	0	17	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium] ruminantium group	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium] ventriosum group	0	18	0	0	47	45	43	0	0	0	0	0	0	0	16	0	0	0	0	55	0	0	0	15	30	0	0	0	0	102	39	0	6	0	0	30	40	0	6	90	156	67	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	56	111	0	81	0	0	0	366	129	0	32	14	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	45	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium] xylanophilum group	565	39	11	56	32	203	440	399	121	113	99	104	64	54	273	116	93	186	184	389	113	134	170	120	298	91	283	318	174	314	298	229	77	54	0	212	112	13	19	51	63	161	78	105	106	52	47	64	56	129	0	86	80	84	73	33	161	114	0	253	10	5	164	61	226	0	111	104	160	368	0	27	0	0	0	0	46	0	0	16	0	0	0	0	88	10	29	0	0	11	0	0	0	0	0	15	0	0	0	0	69	23	11	57	0	234	21	33	11	15	0	0	46	0	0	153	45	44	43	8	10	31	61	36	97	71	92	50	16	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus] gnavus group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus	0	24	0	0	0	6	134	18	18	0	0	24	40	0	0	0	0	0	41	72	0	34	40	0	39	14	20	0	0	65	0	13	0	0	0	0	45	0	0	0	13	38	12	13	10	0	13	42	0	0	0	10	0	27	35	10	36	28	0	33	0	0	19	12	0	35	0	26	0	9	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	7	7	0	0	4	0	0	0	0	0	0	8	0	0	27	0	13	0	0	0	19	0	16	0	12	0	0	0	0	0	0	0	0	15	7	0	9	38	0	6	11	0	4	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus	51	63	73	58	114	10	17	243	16	146	56	138	14	194	20	29	63	96	60	22	106	81	32	32	119	94	175	91	315	48	68	145	145	0	108	9	34	24	0	54	8	0	42	11	36	34	0	0	55	7	11	45	9	60	0	13	21	0	39	38	32	0	73	23	163	5	0	12	17	57	16	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	172	21	39	0	61	42	0	22	48	20	95	29	94	61	19	13	20	76	67	89	97	108	79	23	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UCG-009	25	27	0	7	14	0	41	0	0	10	7	25	0	10	23	16	0	34	0	18	9	38	6	15	0	0	0	7	54	33	11	16	17	20	29	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	17	0	0	0	0	0	0	0	43	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	5	0	0	0	0	0	13	0	0	20	0	0	0	0	0	13	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__Pseudobacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__	643	306	124	135	344	97	580	703	53	70	101	299	53	118	123	178	92	421	244	107	131	196	133	33	363	61	41	106	182	418	521	223	87	61	296	29	249	31	31	190	35	82	240	20	85	49	0	40	59	17	38	23	0	268	32	33	257	51	85	183	0	44	38	0	186	135	64	76	49	303	154	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	25	0	0	0	9	0	188	46	38	15	49	44	8	36	48	45	45	45	97	196	58	41	33	124	23	91	104	67	118	9	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter	306	180	150	225	251	156	360	509	48	64	223	156	64	105	175	138	138	223	225	81	248	190	147	132	214	115	124	104	540	153	245	171	92	134	332	73	217	52	0	129	0	79	89	38	77	92	44	53	73	0	32	84	51	207	17	32	218	51	149	148	0	27	87	20	363	88	35	63	36	195	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	25	0	0	0	0	0	139	31	34	60	74	27	0	62	44	44	125	37	110	192	66	15	39	26	29	124	79	135	89	40	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas	300	184	206	357	203	189	383	657	28	99	168	43	74	34	413	249	123	212	334	149	169	207	94	319	242	306	97	44	594	363	217	101	113	185	303	109	179	72	38	160	55	101	175	88	72	74	56	53	0	66	63	117	15	223	44	44	163	62	332	102	60	57	85	26	588	78	21	80	66	251	94	0	0	0	0	0	0	0	0	17	0	0	0	0	7	0	0	0	0	0	0	0	29	0	0	15	0	0	0	39	0	0	0	34	0	142	28	71	33	104	26	12	63	32	84	130	76	69	66	20	23	53	61	26	117	90	56	43	24	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__NK4A214 group	0	0	6	11	17	14	12	38	18	16	19	0	0	0	23	30	9	9	26	9	0	0	7	0	8	7	0	6	0	9	0	0	0	0	10	8	8	14	0	22	0	0	0	14	9	6	0	0	0	16	18	0	0	8	15	0	8	0	27	6	0	7	0	9	8	0	0	11	0	10	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	6	15	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter	279	149	214	189	218	98	551	417	47	92	491	243	85	139	107	302	191	335	186	85	220	147	113	93	176	155	128	49	254	225	85	56	112	47	149	32	133	24	10	125	42	137	75	42	84	224	12	45	41	12	40	85	63	159	23	20	245	54	94	68	25	0	70	0	254	57	31	23	29	69	37	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	41	0	0	0	9	0	0	0	0	0	280	64	84	63	32	77	33	82	43	93	88	46	142	231	96	57	74	62	40	226	191	215	130	32	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillospira	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-003	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	51	0	53	0	0	0	0	0	0	0	32	31	0	0	0	79	0	0	26	0	0	0	0	0	0	0	32	0	0	21	0	0	0	0	0	0	0	15	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005	0	0	0	0	0	9	49	16	0	0	0	0	0	0	0	0	0	27	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__	145	56	115	118	39	61	116	269	40	114	143	118	39	44	59	82	72	120	113	38	100	38	50	0	135	66	92	54	131	120	52	70	58	35	124	16	61	0	0	58	0	0	26	81	75	38	32	17	29	0	19	31	0	80	0	29	48	32	44	18	26	0	80	13	208	11	0	21	20	98	42	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	10	57	0	0	0	6	31	0	115	27	43	47	41	16	0	20	13	14	105	17	76	102	33	6	24	45	20	46	112	86	39	9	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus	0	0	0	0	0	0	24	16	0	0	15	0	0	0	14	0	0	40	10	0	0	16	0	0	0	0	0	0	0	0	0	25	123	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Caproiciproducens	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Incertae Sedis	45	97	47	102	165	73	139	202	0	48	95	49	38	77	43	77	49	97	33	95	130	87	41	28	152	16	104	80	424	117	85	31	9	45	40	20	110	6	13	70	0	24	0	0	29	27	9	0	21	0	10	10	16	75	14	15	57	27	36	44	0	5	64	0	248	0	22	0	0	41	27	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	33	0	0	30	0	0	0	14	0	133	20	48	28	18	16	0	20	15	22	83	39	64	58	25	5	0	30	15	17	82	38	25	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus	0	0	0	0	7	0	307	0	41	0	32	0	0	28	14	0	89	47	46	0	0	7	0	0	10	0	0	0	8	0	0	0	0	0	0	0	0	0	6	15	22	202	0	42	0	19	0	0	29	0	19	84	0	61	0	11	11	0	43	57	16	0	0	0	12	0	0	0	0	61	0	0	0	0	0	0	0	0	0	19	0	0	21	0	0	0	7	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	78	62	132	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1819	0	5	0	0	0	20	0	0	0	0	0	0	0	0	8	0	0	5	6	14	0	0	0	3	8	0	0	0	15	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__[Eubacterium] siraeum group	0	0	61	53	21	62	729	343	61	20	36	22	25	0	88	42	0	126	30	143	29	80	24	43	155	18	27	190	249	65	179	183	99	199	0	0	0	26	23	0	11	180	58	48	29	22	0	19	0	31	13	0	26	60	55	9	119	33	19	69	0	0	13	38	270	0	25	68	69	199	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	10	0	18	0	26	0	22	0	0	0	0	0	0	0	46	0	0	0	0	0	0	13	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__	10	0	0	0	24	14	8	10	0	0	18	19	0	3	6	6	11	17	25	0	19	0	0	0	11	8	0	0	0	0	0	0	4	0	6	52	0	0	10	11	27	10	5	0	0	16	17	0	0	0	0	0	0	9	12	42	0	13	15	46	9	40	0	0	0	5	0	10	23	6	11	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	66	19	18	23	15	28	6	13	0	9	21	0	0	8	20	9	50	35	10	22	36	23	27	28	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium] coprostanoligenes group;g__	32	0	30	73	16	69	181	53	30	26	72	0	0	15	55	52	24	15	191	211	22	0	0	36	0	34	73	5	108	137	7	84	29	29	0	100	0	95	98	30	216	118	8	26	53	169	0	6	58	4	157	36	22	98	226	14	35	0	176	19	26	0	40	15	70	185	13	144	66	49	0	0	0	0	0	0	8	14	0	19	0	0	18	0	0	0	0	0	4	6	0	0	0	0	0	40	5	0	0	0	0	0	0	24	0	265	123	94	247	83	287	44	69	64	23	128	77	91	93	13	40	186	115	143	146	101	72	91	132	
